0.0	119.99999999064086
1.2820512820512822	120.00000478644515
2.5641025641025643	120.00000954456304
3.8461538461538463	120.00001431124156
5.128205128205129	120.0000190905028
6.410256410256411	120.00002381306258
7.6923076923076925	120.00002861614797
8.974358974358974	120.00003335952555
10.256410256410257	120.00003812571835
11.538461538461538	120.00004288474926
12.820512820512821	120.00004766198127
14.102564102564102	120.00005243363609
15.384615384615385	120.00005719402839
16.666666666666668	120.00006196727925
17.94871794871795	120.00006674835936
19.23076923076923	120.00007150127844
20.512820512820515	120.00007626521293
21.794871794871796	120.00008103880829
23.076923076923077	120.00008580970315
24.358974358974358	120.00009058407282
25.641025641025642	120.00009533311928
26.923076923076923	120.00010011769318
28.205128205128204	120.0001048978635
29.487179487179485	120.00010965767055
30.76923076923077	120.0001144013814
32.05128205128205	120.00011919637915
33.333333333333336	120.00012395445378
34.61538461538461	120.00012874115676
35.8974358974359	120.00013350090751
37.17948717948718	120.0001382320132
38.46153846153846	120.00014300494651
39.743589743589745	120.0001477896979
41.02564102564103	120.0001525651487
42.30769230769231	120.00015732233396
43.58974358974359	120.00016211682761
44.87179487179487	120.0001668582456
46.15384615384615	120.00017162139959
47.43589743589744	120.00017638177988
48.717948717948715	120.0001811450465
50.0	120.00018593236663
